source_center,destination_center,time_bucket,avg_distance_km,avg_osrm_time,hub_congestion,congestion_tier,distance_tier,is_chronic_bottleneck,total_volume,delay_ratio_ftl,delay_risk_tier_ftl,delay_ratio_carting,delay_risk_tier_carting,ftl_distance_cost,carting_distance_cost,ftl_actual_time,carting_actual_time,ftl_delay_cost,carting_delay_cost,ftl_total_cost,carting_total_cost,time_diff_hr,cost_diff,recommended_route_type,rule_applied
IND425508AAB,IND450331AAA,night,19.26745,13.916666666666666,259.0,Medium,Short,0,24,1.8518518518518519,Medium,2.6393188854489162,High,4039.4886,867.03525,25.771604938271604,36.73052115583075,0.04939557613168725,0.09505772703818369,4039.537995576132,867.1303077270383,0.0030441433937664296,-3172.4076878490937,Carting,Rule 6: Lower total cost (Carting)
IND431001AAB,IND431136AAC,eve_peak,13.872064705882352,10.382352941176471,635.0,Medium,Short,0,34,1.8518518518518519,Medium,3.0454545454545454,High,3888.4178117647057,624.2429117647058,19.226579520697168,31.618983957219253,0.03685094408133623,0.08848596256684492,3888.454662708787,624.3313977272727,0.0034423345657005793,-3264.1232649815142,Carting,Rule 6: Lower total cost (Carting)
IND431107AAB,IND431136AAC,eve_peak,39.80919166666667,40.0,623.0,Medium,Medium,0,12,1.835483870967742,High,2.037037037037037,Medium,4614.657366666666,1791.4136250000001,73.41935483870968,81.4814814814815,0.139247311827957,0.17283950617283958,4614.796613978494,1791.586464506173,0.002239479622992171,-2823.210149472321,Carting,Rule 6: Lower total cost (Carting)
IND431112AAB,IND431136AAC,eve_peak,45.240305681818185,34.17045454545455,767.0,Medium,Medium,0,88,1.8518518518518519,Medium,3.3938216796152423,High,4766.728559090909,2035.8137556818183,63.27861952861953,115.96842943867084,0.12128402076318742,0.3408248953884012,4766.849843111672,2036.1545805772066,0.014636058308347586,-2730.6952625344657,Carting,Rule 6: Lower total cost (Carting)
IND431122AAA,IND431127AAA,eve_peak,27.239900000000002,18.857142857142858,94.0,Low,Short,0,14,2.0952380952380953,High,2.037037037037037,Medium,4262.7172,1225.7955000000002,39.51020408163266,38.41269841269842,0.0860544217687075,0.0814814814814815,4262.8032544217685,1225.8769814814816,-0.00030486268581506656,-3036.926272940287,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND431127AAA,IND414502AAA,eve_peak,45.2002380952381,40.904761904761905,66.0,Low,Medium,0,21,1.894736842105263,High,2.037037037037037,Medium,4765.606666666667,2034.0107142857144,77.50375939849624,83.32451499118166,0.15249582289055974,0.17674897119341565,4765.759162489557,2034.1874632569077,0.0016168765535237266,-2731.571699232649,Carting,Rule 6: Lower total cost (Carting)
IND431136AAC,IND411033AAA,eve_peak,143.73255076923076,107.36153846153846,8333.0,High,Long,0,130,2.0708333333333337,High,2.037037037037037,Medium,7524.511421538461,6467.964784615384,222.3278525641026,218.69943019943022,0.47902630876068397,0.4639078822412157,7524.990447847222,6468.428692497625,-0.0010078951012978858,-1056.5617553495968,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431136AAC,IND431001AAA,eve_peak,12.660348648648649,8.891891891891891,638.0,Medium,Short,0,37,1.8518518518518519,Medium,2.909090909090909,High,3854.489762162162,569.7156891891892,16.466466466466464,25.867321867321866,0.03156072739406072,0.07073095823095824,3854.5213228895564,569.7864201474201,0.002611348722459834,-3284.734902742136,Carting,Rule 6: Lower total cost (Carting)
IND431136AAC,IND431112AAB,eve_peak,48.0331,34.375,767.0,Medium,Medium,0,8,1.8518518518518519,Medium,1.944947209653092,High,4844.9268,2161.4894999999997,63.657407407407405,66.85756033182504,0.12201003086419751,0.13534400138260436,4845.048810030864,2161.6248440013824,0.000888931367893788,-2683.4239660294816,Carting,Rule 6: Lower total cost (Carting)
IND431136AAC,IND431122AAA,eve_peak,76.44598444444445,53.77777777777778,660.0,Medium,Long,0,45,2.2,High,2.037037037037037,Medium,5640.487564444445,3440.0693,118.31111111111112,109.54732510288066,0.2688888888888889,0.23237311385459536,5640.756453333333,3440.3016731138546,-0.0024343850022862375,-2200.454780219479,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431136AAC,IND431203AAA,eve_peak,44.09946936936937,31.774774774774773,798.0,Medium,Medium,0,111,1.8518518518518519,Medium,1.7777777777777777,High,4734.785142342343,1984.4761216216218,58.842175508842175,56.488488488488485,0.11278083639194751,0.1029738071404738,4734.897923178734,1984.5790954287622,-0.000653801950098247,-2750.318827749972,Carting,Rule 6: Lower total cost (Carting)
IND431203AAA,IND431112AAB,eve_peak,42.599534285714284,29.985714285714284,363.0,Medium,Medium,0,70,1.8518518518518519,Medium,2.0,High,4692.786959999999,1916.9790428571428,55.529100529100525,59.97142857142857,0.10643077601410933,0.12494047619047619,4692.893390776014,1917.1039833333332,0.0012339800117577898,-2775.7894074426804,Carting,Rule 6: Lower total cost (Carting)
IND431203AAA,IND431136AAC,eve_peak,45.3651,33.25,798.0,Medium,Medium,0,16,1.8518518518518519,Medium,1.8249158249158248,High,4770.2228,2041.4295,61.574074074074076,60.678451178451176,0.118016975308642,0.11428521324354657,4770.340816975308,2041.5437852132436,-0.0002487841376730277,-2728.7970317620648,Carting,Rule 6: Lower total cost (Carting)
IND431514AAA,IND431515AAA,eve_peak,27.784916666666664,19.333333333333332,110.0,Low,Short,0,6,2.053221288515406,High,2.037037037037037,Medium,4277.977666666667,1250.32125,39.69561157796451,39.382716049382715,0.08484282601929659,0.08353909465020576,4278.062509492686,1250.4047890946501,-8.6915424606055e-05,-3027.657720398036,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND431514AAA,IND431515AAA,night,28.229226923076926,19.423076923076923,110.0,Low,Short,0,26,2.0227272727272725,High,2.037037037037037,Medium,4290.418353846154,1270.3152115384617,39.287587412587406,39.56552706552707,0.08276879370629367,0.08392687559354228,4290.50112263986,1270.3991384140552,7.720545914990693e-05,-3020.1019842258047,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND431515AAA,IND431517AAB,night,21.57335,15.0,212.0,Low,Short,0,12,2.933333333333333,High,2.037037037037037,Medium,4104.0538,970.8007500000001,44.0,30.555555555555557,0.12083333333333333,0.06481481481481483,4104.174633333333,970.8655648148149,-0.0037345679012345673,-3133.309068518518,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND431517AAB,IND411033AAA,eve_peak,189.30076363636363,139.72727272727272,7898.0,High,Long,0,22,2.7487962640677575,High,2.037037037037037,Medium,8800.421381818182,8518.534363636363,384.0818052611039,284.6296296296296,1.01814388555763,0.6037598204264871,8801.43952570374,8519.138123456789,-0.027625604342076192,-282.3014022469506,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431517AAB,IND411033AAA,night,183.70974230769232,136.5,7898.0,High,Long,0,130,2.5483870967741935,High,2.037037037037037,Medium,8643.872784615385,8266.938403846154,347.85483870967744,278.0555555555556,0.8806451612903227,0.589814814814815,8644.753429776676,8267.52821866097,-0.019388689765033842,-377.22521111570677,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431603AAA,IND413517AAA,night,59.907920000000004,48.1,423.0,Medium,Long,0,10,1.8518518518518519,Medium,2.2716103554190434,High,5177.42176,2695.8564,89.07407407407408,109.264458095656,0.1707253086419753,0.25485190873189995,5177.592485308642,2696.111251908732,0.005608440005994978,-2481.48123339991,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431603AAA,IND413531AAA,night,79.53498085106384,55.95744680851064,438.0,Medium,Long,0,47,1.8518518518518519,Medium,2.142857142857143,High,5726.979463829787,3579.0741382978727,103.62490149724192,119.90881458966565,0.19861439453638036,0.2664640324214792,5727.178078224323,3579.340602330294,0.004523309192339925,-2147.837475894029,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND431603AAA,IND431401AAA,night,48.821479999999994,37.4,369.0,Medium,Medium,0,5,1.8518518518518519,Medium,2.8214285714285716,High,4867.00144,2196.9665999999997,69.25925925925925,105.52142857142857,0.1327469135802469,0.2838392857142857,4867.13418691358,2197.250439285714,0.010072824808935923,-2669.8837476278663,Carting,Rule 6: Lower total cost (Carting)
IND431603AAA,IND431708AAA,eve_peak,28.0091,19.666666666666668,426.0,Medium,Short,0,6,1.875,High,2.037037037037037,Medium,4284.2548,1260.4095,36.875,40.061728395061735,0.07170138888888888,0.08497942386831278,4284.326501388889,1260.4944794238684,0.0008852023319615931,-3023.8320219650204,Carting,Rule 6: Lower total cost (Carting)
IND431603AAA,IND431708AAA,night,28.4723875,19.916666666666668,426.0,Medium,Short,0,24,1.9782608695652173,High,2.037037037037037,Medium,4297.22685,1281.2574375,39.40036231884058,40.570987654320994,0.0811820652173913,0.08605967078189303,4297.308032065217,1281.3434971707818,0.00032517370430011557,-3015.964534894435,Carting,Rule 6: Lower total cost (Carting)
IND431708AAA,IND431514AAA,eve_peak,32.67751666666667,22.5,126.0,Low,Medium,0,6,1.9107142857142856,High,2.037037037037037,Medium,4414.970466666667,1470.48825,42.99107142857142,45.833333333333336,0.08537946428571427,0.09722222222222224,4415.055846130952,1470.5854722222223,0.0007895171957671978,-2944.47037390873,Carting,Rule 6: Lower total cost (Carting)
IND431708AAA,IND431514AAA,night,32.77600384615385,22.653846153846153,126.0,Low,Medium,0,26,1.9409722222222223,High,2.037037037037037,Medium,4417.728107692308,1474.9201730769232,43.970486111111114,46.14672364672365,0.08881933315527067,0.09788698955365624,4417.816927025464,1475.018060066477,0.0006045104265590378,-2942.7988669589868,Carting,Rule 6: Lower total cost (Carting)
IND431717AAA,IND431603AAA,night,43.902625,30.625,384.0,Medium,Medium,0,8,1.8518518518518519,Medium,1.8342366757000903,High,4729.2735,1975.618125,56.71296296296296,56.17349819331527,0.10869984567901234,0.10645207580548029,4729.38219984568,1975.7245770758054,-0.00014985132490213715,-2753.6576227698743,Carting,Rule 6: Lower total cost (Carting)
IND441206AAB,IND441603AAA,eve_peak,51.67666666666667,36.44444444444444,72.0,Low,Medium,0,9,1.8518518518518519,Medium,2.2666666666666666,High,4946.946666666667,2325.4500000000003,67.48971193415638,82.60740740740741,0.12935528120713305,0.1923456790123457,4947.076021947873,2325.6423456790126,0.004199359853680843,-2621.433676268861,Carting,Rule 6: Lower total cost (Carting)
