source_center,destination_center,trip_count,weight,pct_sla_breach,median_actual_time,median_osrm_time,delay_iqr,avg_distance,is_chronic,delay_severity_norm,volume_norm,sla_breach_corr_norm,variability_norm,corridor_risk_score
IND000000ACB,IND127021AAA,10,2.0081092616303886,1.0,144.0,71.0,0.1979400074690565,84.32404,1,0.24518779157157664,0.0,1.0,0.03495513291674246,0.3515706299203049
IND826004AAA,IND821115AAB,52,1.8798008534850639,1.0,244.5,117.0,0.5185694060662869,175.47704038461538,1,0.22562551192167926,0.008457511075312122,1.0,0.09157654759832698,0.35152223729733245
IND683511AAA,IND686028AAB,21,1.9830508474576272,1.0,117.0,59.0,0.25,57.64387619047619,1,0.24136731158342728,0.0022150624244865083,1.0,0.04414864554631144,0.35151555479412366
IND313001AAB,IND306401AAB,118,1.9391705069124425,0.9915254237288136,182.5,94.0,0.24133888801222225,118.26192881355932,1,0.2346771849947988,0.02174788562223117,0.9915254237288136,0.04261914009357021,0.3514511153450377
IND723101AAA,IND723202AAA,28,1.889328063241107,1.0,64.0,38.0,0.5491990846681922,36.70613214285714,1,0.22707805851800095,0.003624647603705195,1.0,0.09698558289349882,0.3514359435974766
IND411033AAA,IND416012AAA,126,1.8771551724137931,1.0,219.0,116.0,0.31043334903438535,145.37217619047618,1,0.22522214355534417,0.023358840112766815,1.0,0.05482084756909385,0.35141065220723877
IND562108AAA,IND572101AAA,14,1.7888888888888888,1.0,60.5,38.0,0.9320958646616542,42.074850000000005,1,0.2117648047345272,0.0008054772452678212,1.0,0.1646030797765202,0.3513675991827799
IND783301AAA,IND783348AAA,22,1.9545454545454546,1.0,53.5,26.5,0.3359577922077923,34.59624545454545,1,0.237021295014922,0.0024164317358034634,1.0,0.0593283259468127,0.3513454585346009
IND123401AAB,IND123106AAB,30,1.97,1.0,83.0,46.0,0.258695652173913,42.582723333333334,1,0.23937754075449538,0.004027386226339106,1.0,0.04568425060879183,0.3513262879192621
IND124103AAA,IND127021AAA,27,1.8846153846153846,1.0,78.0,46.0,0.5617483811285846,50.688788888888894,1,0.22635954958698798,0.00342327829238824,1.0,0.0992017206586406,0.3513198114737563
IND500032AAA,IND502295AAA,12,1.8920454545454546,1.0,31.0,14.0,0.577335164835165,19.584425,1,0.22749236003870596,0.0004027386226339106,1.0,0.10195426221491596,0.35129305489263246
IND791125AAB,IND791102AAA,16,2.011904761904762,1.0,110.0,53.0,0.14945291058789545,72.53079375,1,0.24576646477664404,0.0012082158679017317,1.0,0.02639257430163829,0.3512478973077969
IND244221AAA,IND131028AAB,125,1.873015873015873,0.984,153.0,80.0,0.543436905516804,98.2974872,1,0.22459105371838622,0.023157470801449857,0.984,0.09596801327378289,0.35122259051509525
IND606201AAC,IND605601AAA,146,1.8138528138528138,1.0,93.5,47.0,0.4598336594911938,62.96719041095891,1,0.21557087861824523,0.02738622633910592,1.0,0.08120413297255995,0.35119532132933057
IND518422AAB,IND518102AAA,28,1.9935064935064934,1.0,108.5,53.5,0.16292058959715994,76.16312500000001,1,0.24296141032477092,0.003624647603705195,1.0,0.02877089344928436,0.3509678153757631
IND486889AAA,IND231205AAA,12,1.8692307692307693,1.0,124.5,64.5,0.6352113612194255,66.01485833333334,1,0.2240139655928425,0.0004027386226339106,1.0,0.11217488493386567,0.35092375938618203
IND250611AAA,IND247776AAA,22,2.0,1.0,50.0,26.5,0.15031347962382435,32.90876363636364,1,0.24395142954307908,0.0024164317358034634,1.0,0.026544546130979715,0.3508391343642805
IND416510AAA,IND416606AAA,68,1.89272030651341,1.0,67.0,33.0,0.38812442183163753,34.21560588235294,1,0.22759524996704547,0.011679420056383408,1.0,0.06854067010924811,0.35081202201183886
IND125001AAA,IND000000ACB,70,1.8910463861920173,1.0,160.0,90.0,0.3860783907872949,104.48607857142856,1,0.22734003912067877,0.012082158679017317,1.0,0.06817935211183437,0.3507744905292093
IND000000AFT,IND400072AAB,20,2.0,1.0,26.0,13.0,0.14912280701754366,17.356479999999998,1,0.24395142954307908,0.002013693113169553,1.0,0.026334279799554158,0.35071742307547943
IND431708AAA,IND431514AAA,32,1.9409722222222223,1.0,42.5,23.0,0.31655679513184576,32.7575375,1,0.23495187984331953,0.004430124848973017,1.0,0.05590221497420874,0.35067850464699196
IND562132AAA,IND395023AAA,47,1.98812351543943,1.0,1001.0,502.0,0.10968530000117505,646.8411510638298,1,0.2421407055570998,0.007450664518727346,1.0,0.019369829725570845,0.35065593132507883
IND712311AAA,IND721306AAA,68,1.9160798122065728,1.0,114.0,61.0,0.29512670829326426,81.69738970588234,1,0.2311567093402726,0.011679420056383408,1.0,0.05211777774275591,0.35059431652448053
IND508377AAB,IND501359AAE,57,1.808695652173913,1.0,135.0,76.0,0.6768867924528301,96.75490350877192,1,0.21478460248544395,0.009464357631896899,1.0,0.1195345402999187,0.3502333844321437
IND306116AAA,IND306001AAA,10,1.9390243902439024,1.0,139.5,55.0,0.3538682410633629,72.09245000000001,1,0.23465490761506344,0.0,1.0,0.0624912141792124,0.3501110844639466
IND140301AAA,IND140901AAA,38,1.9285714285714286,1.0,27.5,14.0,0.3077380952380955,15.151436842105262,1,0.23306121814168934,0.005638340716874748,1.0,0.05434488035105484,0.35006856047099993
IND581325AAA,IND580028AAA,42,1.9632996632996633,1.0,110.0,54.5,0.17628959276018108,58.2045880952381,1,0.23835598759071522,0.00644381796214257,1.0,0.031131786977091305,0.3500665282245308
IND400072AAB,IND421302AAR,62,1.8221343873517786,1.0,36.0,20.0,0.5957894736842104,22.504201612903227,1,0.21683351182420343,0.010471204188481676,1.0,0.10521319317563062,0.34987252509436484
IND781018AAB,IND784125AAA,12,1.9605263157894737,1.0,77.0,38.0,0.26021870286576143,53.375766666666664,1,0.23793315482125843,0.0004027386226339106,1.0,0.04595321310936575,0.3498692678950985
IND144001AAC,IND000000ACA,40,1.8987394957983192,1.0,67.5,34.5,0.3849617863339665,50.023292500000004,1,0.22851295337993244,0.006041079339508659,1.0,0.06798216581493266,0.3497136677683434
IND533201AAA,IND533262AAA,18,1.9313063063063063,1.0,70.5,37.5,0.32978626399679056,45.186566666666664,1,0.23347818569534617,0.0016109544905356424,1.0,0.05823846750094639,0.349617859650867
IND395023AAD,IND395006AAA,53,1.8666666666666667,1.0,25.0,13.0,0.45238095238095233,15.047518867924529,1,0.22362303492715158,0.008658880386629078,1.0,0.07988802527427784,0.34960273659494573
IND305001AAC,IND306401AAB,103,1.9245283018867925,0.9902912621359223,121.0,65.0,0.2468606616759237,93.82027572815534,1,0.23244479108123334,0.018727345952476843,0.9902912621359223,0.04359425540663305,0.3495919939952565
IND501359AAE,IND413002AAA,136,1.9296711707733523,0.9705882352941176,294.5,158.0,0.4128954741397193,184.51775073529413,1,0.23322888809261305,0.025372533225936366,0.9705882352941176,0.07291510374188268,0.34957325774124703
IND563116AAA,IND563131AAB,28,1.8397435897435899,1.0,28.5,14.0,0.6118421052631582,14.87160357142857,1,0.219518262937397,0.003624647603705195,1.0,0.10804800094228859,0.34951826717011397
IND431127AAA,IND414502AAA,21,1.894736842105263,1.0,88.0,44.0,0.43873517786561256,45.2002380952381,1,0.22790269695155735,0.0022150624244865083,1.0,0.07747825542514733,0.34946266992925934
IND362001AAA,IND360370AAA,20,1.8920454545454546,1.0,37.5,19.0,0.44625000000000004,28.199755,1,0.22749236003870596,0.002013693113169553,1.0,0.07880533230016593,0.34938090052379134
IND827013AAA,IND829121AAA,14,1.9333333333333333,1.0,37.0,20.5,0.3201863354037269,27.997735714285714,1,0.23378723223511533,0.0008054772452678212,1.0,0.05654317212204611,0.3493705794175677
IND683565AAA,IND683511AAA,26,1.9166666666666665,1.0,33.0,16.5,0.33834586466165417,13.811846153846155,1,0.23124618290812438,0.003221908981071285,1.0,0.05975004660403053,0.34927895506892065
IND302014AAA,IND313001AAB,179,1.8313253012048192,0.994413407821229,288.0,150.0,0.2732458235715227,213.9899525139665,1,0.2182347857518455,0.034031413612565446,0.994413407821229,0.04825373204747643,0.3492304928639344
IND577598AAB,IND573142AAA,50,1.8608590441621295,1.0,96.0,53.0,0.4596473823447509,52.213804,1,0.2227375876117573,0.008054772452678213,1.0,0.08117123743771319,0.3492258519016438
IND533003AAA,IND533401AAA,54,1.802439024390244,1.0,72.5,41.0,0.6459364923063604,47.1145,1,0.21383069849630845,0.008860249697946033,1.0,0.11406888497704493,0.3491542303207144
IND263153AAB,IND131028AAB,187,1.9344262295081966,0.9572192513368984,246.0,118.0,0.4096431592153382,161.61731818181818,1,0.23395385842049177,0.03564236810310109,0.9572192513368984,0.07234076254667676,0.34903102448286427
IND110037AAM,IND282001AAA,32,1.9384941675503713,1.0,145.0,77.5,0.230760323728731,112.522121875,1,0.2345740682939503,0.004430124848973017,1.0,0.04075102295380731,0.3490122608252041
IND273014AAB,IND273304AAA,18,1.9767441860465116,0.9444444444444444,113.0,48.0,0.9203994890768148,57.10827777777778,1,0.2404057793193708,0.0016109544905356424,0.9444444444444444,0.16253756321703378,0.34892991778319676
IND530012AAC,IND533106AAA,32,1.9201814419863124,1.0,151.5,80.0,0.2886047227574884,111.019534375,1,0.231782055955755,0.004430124848973017,1.0,0.05096603043204735,0.34891695663775
IND302014AAB,IND302006AAA,32,1.912878787878788,1.0,27.0,15.0,0.3125,13.616984375,1,0.23066867169744468,0.004430124848973017,1.0,0.055185806932889304,0.34889358058451003
IND313324AAA,IND313001AAB,41,1.8157894736842106,1.0,71.0,38.0,0.6216216216216217,48.694339024390246,1,0.2158661475079161,0.006242448650825614,1.0,0.10977501054758522,0.3488845722206314
IND509124AAA,IND509103AAB,18,1.8626373626373627,1.0,56.5,31.5,0.5218094405594402,35.16025,1,0.22300871530963728,0.0016109544905356424,1.0,0.09214872013591119,0.34882109676007994
IND581314AAA,IND403726AAA,45,1.8839285714285714,1.0,148.0,83.0,0.362844234079174,81.57622666666666,1,0.22625483601582075,0.007047925896093436,1.0,0.06407632591553725,0.3486715484719054
IND620020AAA,IND621112AAA,50,1.875,1.0,19.5,9.5,0.375,13.142586000000001,1,0.22489355959064705,0.008054772452678213,1.0,0.06622296831946717,0.3485934137813751
IND411033AAA,IND562132AAA,338,1.6844058197441656,0.9970414201183432,548.0,317.5,0.25348173223111115,436.28156597633136,1,0.19583500678259838,0.06604913411196134,0.9970414201183432,0.04476350059494542,0.34858299133011006
IND853204AAA,IND851204AAA,33,1.9130434782608696,1.0,67.0,34.0,0.2891774891774892,46.794842424242425,1,0.23069378088051767,0.004631494160289972,1.0,0.051067177878677136,0.34854210368014726
IND732138AAA,IND733124AAA,10,1.9398148148148149,1.0,47.0,25.5,0.26169590643274865,28.456280000000003,1,0.2347754180845007,0.0,1.0,0.04621407925608042,0.34853157515940836
IND501359AAE,IND500080AAB,71,1.9230769230769231,0.971830985915493,39.0,18.0,0.5424434389140274,21.678018309859155,1,0.2322235095723517,0.012283527990334274,0.971830985915493,0.09579257245415054,0.34849728955081255
IND416012AAA,IND415003AAA,47,1.88135593220339,1.0,129.0,60.0,0.34633827683615803,79.60172765957446,1,0.22586260382551648,0.007450664518727346,1.0,0.06116146329263931,0.3483238539891524
IND574227AAA,IND574104AAA,19,1.8571428571428572,1.0,23.0,11.0,0.5059523809523809,14.999242105263157,1,0.22217100674029963,0.0018123238018525976,1.0,0.089348449319916,0.3482563285785746
IND342601AAA,IND342902A1B,12,1.926065162907268,1.0,68.5,38.0,0.2861414900888586,34.3621,1,0.2326791054609388,0.0004027386226339106,1.0,0.050531036888105625,0.3482254305288446
IND363421AAB,IND364710AAA,39,1.9,1.0,68.0,37.0,0.2968623481781376,45.543400000000005,1,0.22870513358113345,0.005839710028191704,1.0,0.05242428234304917,0.3481844091738063
IND502286AAB,IND502220AAC,46,1.8585714285714285,0.9782608695652174,87.0,46.0,0.7242857142857144,44.445926086956526,1,0.2223888109683274,0.00724929520741039,0.9782608695652174,0.12790493309702802,0.3481235588901907
IND609110AAA,IND609602AAA,16,1.920112781954887,1.0,46.0,24.5,0.2877873563218387,35.05985625,1,0.23177158784415633,0.0012082158679017317,1.0,0.05082168794785155,0.3480928578994231
IND276128AAA,IND276305AAA,12,1.7748868778280542,1.0,51.0,29.0,0.7976723541980892,31.346608333333336,1,0.20963001668756798,0.0004027386226339106,1.0,0.14086461611033294,0.34803915294171894
IND421302AAG,IND160002AAC,59,1.930921052631579,1.0,1120.0,575.0,0.12477329630166278,799.418013559322,1,0.23341944877989296,0.00986709625453081,1.0,0.02203428812826801,0.3480379823884167
IND131028AAB,IND136118AAA,102,1.8518518518518519,1.0,117.0,64.0,0.2722025652366211,81.21031960784315,1,0.22136432441427076,0.01852597664115989,1.0,0.04806949827771321,0.34798417375376955
IND761200AAA,IND532001AAB,36,1.9883720930232558,0.9722222222222222,83.0,40.0,0.3819891219891218,52.528838888888885,1,0.24217860443122494,0.005235602094240838,0.9722222222222222,0.06745720939697784,0.3479816187913035
IND121004AAB,IND000000ACB,189,1.8,0.9947089947089947,75.0,46.0,0.27665441176470584,45.860091534391536,1,0.21345883761918782,0.036045106725735,0.9947089947089947,0.04885567025529317,0.3479576274318869
IND131028AAB,IND124507AAA,20,1.8215369059656217,1.0,77.5,36.0,0.6067323481116584,32.222025,1,0.21674241804375244,0.002013693113169553,1.0,0.1071456455130514,0.3479149550470985
IND411033AAA,IND400072AAB,40,1.8991307292842627,1.0,133.5,68.0,0.27638838475499083,83.487335,1,0.22857260199510163,0.006041079339508659,1.0,0.04880869132666256,0.3478201797655841
IND731301AAA,IND713205AAB,55,1.8644067796610169,1.0,112.0,59.0,0.3491656193269097,60.54268545454545,1,0.22327848586586466,0.009061619009262988,1.0,0.06166075665848819,0.34774287476451043
IND563131AAB,IND560300AAA,21,1.9574468085106382,0.9523809523809523,103.0,47.0,0.797017797017797,53.544271428571435,1,0.23746364402735753,0.0022150624244865083,0.9523809523809523,0.14074902485856286,0.34770936379815903
IND764001AAC,IND764059AAA,35,1.9,0.9714285714285714,37.0,20.0,0.6834987593052109,28.675214285714286,1,0.22870513358113345,0.0050342327829238824,0.9714285714285714,0.12070217782363757,0.347667972267691
IND583227AAA,IND583231AAA,75,1.8333333333333333,1.0,45.0,26.0,0.39230769230769225,29.616637333333333,1,0.2185409362731697,0.013089005235602094,1.0,0.06927941301113487,0.34761656711928185
IND641607AAA,IND641654AAA,22,1.875,1.0,26.0,13.0,0.39761029411764715,14.418713636363636,1,0.22489355959064705,0.0024164317358034634,1.0,0.07021582376225859,0.34758311414643556
IND816107AAA,IND826004AAA,64,1.8023485513608428,1.0,228.5,148.5,0.5270358647378326,140.5740390625,1,0.21381690471048023,0.010873942811115585,1.0,0.09307167833001725,0.3475524154199727
IND382430AAB,IND380005AAA,108,1.7638888888888888,0.9907407407407407,35.0,21.0,0.6629419191919195,22.136805555555558,1,0.2079532307440408,0.01973419250906162,0.9907407407407407,0.11707195123278198,0.3475072207333451
IND244001AAA,IND263153AAB,64,1.839657282741738,1.0,135.0,77.0,0.3908093767717389,67.1748453125,1,0.21950510431645878,0.010873942811115585,1.0,0.06901481860508152,0.34742200928987055
IND401501AAA,IND401602AAA,51,1.9130434782608696,1.0,45.0,23.0,0.1742424242424243,22.521927450980392,1,0.23069378088051767,0.008256141763995167,1.0,0.030770268108035258,0.3474185746040094
IND638701AAA,IND641607AAA,51,1.8181818181818181,1.0,35.0,20.0,0.4928571428571431,20.038345098039215,1,0.21623089143045066,0.008256141763995167,1.0,0.08703590121987118,0.3472599821351662
IND000000ACB,IND124112AAA,35,1.9634146341463414,0.9714285714285714,119.0,58.0,0.4333798304540357,79.85630285714286,1,0.23837351638626972,0.0050342327829238824,0.9714285714285714,0.07653253008654308,0.347118360616036
IND509301AAA,IND501359AAE,42,1.8887179487179486,0.9761904761904762,66.0,39.0,0.6037644787644789,50.089623809523815,1,0.22698503865209343,0.00644381796214257,0.9761904761904762,0.10662153586570584,0.34711474258556263
IND274001AAA,IND274509AAB,24,1.8575,1.0,46.0,24.0,0.4227877237851665,28.354604166666665,1,0.22222545779730654,0.002819170358437374,1.0,0.07466202143489258,0.34706117785202123
IND573142AAA,IND573201AAB,34,1.8038461538461539,1.0,61.5,34.0,0.5779588394062076,36.09214117647059,1,0.2140452336177242,0.004832863471606927,1.0,0.10206439976520879,0.3470327492915123
IND442605AAA,IND441603AAA,10,1.875,1.0,35.0,17.5,0.3871432843472318,23.77514,1,0.22489355959064705,0.0,1.0,0.06836740654512319,0.34679416449077116
IND515761AAA,IND515004AAA,57,1.8571428571428572,1.0,76.0,43.0,0.31020066889632125,43.311885964912285,1,0.22217100674029963,0.009464357631896899,1.0,0.054779757517329615,0.34671246785582704
IND604303AAA,IND603102AAA,11,1.875,1.0,75.0,38.0,0.37844611528822036,43.902490909090915,1,0.22489355959064705,0.0002013693113169553,1.0,0.06683153360895262,0.3466909195249833
IND563131AAA,IND563125AAB,70,1.8192934782608696,1.0,50.0,24.5,0.4007352941176472,32.65808857142857,1,0.21640037841619364,0.012082158679017317,1.0,0.07076768183158748,0.3466574592193905
IND582209AAA,IND582101AAB,32,1.8461538461538463,1.0,61.0,31.5,0.4019586388007441,34.439053125,1,0.2204955896016243,0.004430124848973017,1.0,0.07098371787476752,0.34640413884036975
IND561207AAB,IND572101AAA,10,1.938157894736842,1.0,104.5,53.0,0.14649287342895323,60.639419999999994,1,0.23452279914556007,0.0,1.0,0.025869847776302086,0.3463961044358542
IND246701AAA,IND246763AAA,24,1.8704453441295548,1.0,43.0,22.5,0.3382894736842106,29.967866666666666,1,0.22419914327659082,0.002819170358437374,1.0,0.05974008826292986,0.3463584587265387
IND249407AAA,IND249201AAA,18,1.8397435897435899,1.0,48.0,26.0,0.4585576923076924,20.650394444444444,1,0.219518262937397,0.0016109544905356424,1.0,0.08097880408090742,0.34630792420568346
IND562159AAA,IND562117AAA,22,1.8731884057971016,1.0,45.0,25.0,0.32352693602693616,27.12812272727273,1,0.2246173585768437,0.0024164317358034634,1.0,0.05713310409334953,0.34616436177402327
IND722122AAA,IND713205AAB,49,1.826086956521739,1.0,81.0,42.0,0.4035128805620607,50.63972653061224,1,0.21743613221795624,0.007853403141361256,1.0,0.07125818854922208,0.346063622527445
IND723130AAA,IND723101AAA,30,1.7182539682539684,1.0,34.0,20.5,0.8297268907563025,28.0561,1,0.2009955956820418,0.004027386226339106,1.0,0.14652527360097228,0.3460576121894987
IND160002AAC,IND184104AAA,72,1.9113403327807452,0.9861111111111112,296.0,154.0,0.23675721590088328,188.80523333333335,1,0.23043411427995542,0.012484897301651228,0.9861111111111112,0.041810041621358505,0.34600365197730865
IND176048AAA,IND175015AAA,32,1.8774909420289856,1.0,165.0,92.0,0.2670867176301961,65.96733125,1,0.22527333598462668,0.004430124848973017,1.0,0.04716606730713319,0.34593347233680727
IND147001AAD,IND160002AAC,10,2.1457800511508953,0.8,63.5,33.0,2.2344234774108553,40.963190000000004,1,0.2661774875950203,0.0,0.8,0.39458708041827395,0.3459297030798355
IND457226AAA,IND382430AAB,208,1.780484697488746,0.9951923076923077,229.5,134.5,0.16685390649511822,203.1166033653846,1,0.21048347684045304,0.03987112364075715,0.9951923076923077,0.029465495903481468,0.34590579815979555
IND571426AAA,IND571104AAA,45,1.8227848101265822,1.0,77.0,49.0,0.4145299145299144,57.33977333333333,1,0.21693267720545392,0.007047925896093436,1.0,0.07320373705969586,0.34585542606217456
IND403726AAA,IND575004AAB,28,1.8934883720930231,1.0,287.0,157.0,0.21734109750730735,193.4246892857143,1,0.22771235151849512,0.003624647603705195,1.0,0.0383812603059857,0.3458292285389229
IND532001AAB,IND532127AAA,42,1.796376811594203,1.0,50.5,28.5,0.5110321969696967,30.454111904761902,1,0.2129064355915811,0.00644381796214257,1.0,0.09024551730707181,0.3457980804578753
IND587103AAB,IND582209AAA,51,1.901639344262295,1.0,90.0,48.0,0.1200641482537419,50.301729411764704,1,0.2289550728591981,0.008256141763995167,1.0,0.021202678096296956,0.34576633239430776
IND461111AAA,IND460001AAA,80,1.851947656725502,1.0,86.0,46.0,0.20841612849809565,58.74278375,1,0.2213789311088534,0.014095851792186871,1.0,0.036805159132787695,0.34575605130486686
IND600016AAB,IND600044AAC,90,1.7899159663865547,0.9888888888888889,47.5,26.5,0.5498058989012937,26.327502222222222,1,0.21192139600957988,0.016109544905356425,0.9888888888888889,0.09709274299945744,0.345727441152339
IND562132AAA,IND600056AAB,182,1.7408999307261164,0.9945054945054945,246.0,155.0,0.37337862907909347,191.40064945054945,1,0.20444826614397663,0.034635521546516314,0.9945054945054945,0.06593664299912237,0.3456582247705056
IND826004AAA,IND209304AAA,96,1.8313832695462002,1.0,535.0,278.5,0.22660488409251234,399.77834583333333,1,0.21824362377673667,0.017317760773258157,1.0,0.04001719482745326,0.34562860918675453
IND416122AAA,IND395023AAA,23,1.8914141414141414,1.0,561.0,241.0,0.2238980033349911,329.342152173913,1,0.22739610817025935,0.002617801047120419,1.0,0.039539174351053516,0.3455668109649892
IND842001AAA,IND854326AAB,209,1.7252747252747254,0.9904306220095693,198.0,123.0,0.39656862745098054,168.75217703349284,1,0.2020660010761955,0.0400724929520741,0.9904306220095693,0.0700318710724823,0.3454553662781373
IND507002AAA,IND508206AAA,24,1.8229166666666665,1.0,45.5,24.0,0.45028296547821145,32.204504166666666,1,0.21695278044380034,0.002819170358437374,1.0,0.07951753215375819,0.3454376579825053
IND380006AAA,IND382430AAB,36,1.7207792207792207,0.9722222222222222,17.0,10.0,1.1613636363636362,12.815027777777779,1,0.20138060315582829,0.005235602094240838,0.9722222222222222,0.20509052612877401,0.34542574995432446
IND273014AAB,IND273155AAA,21,1.7407407407407407,1.0,45.0,21.0,0.7410714285714286,30.81029523809524,1,0.2044239955676645,0.0022150624244865083,1.0,0.13086919929799465,0.34541028376298694
IND713103AAA,IND713205AAB,15,1.875,1.0,60.0,34.0,0.2941176470588236,50.99569333333333,1,0.22489355959064705,0.0010068465565847766,1.0,0.05193958299566053,0.345403093774971
IND395023AAA,IND396191AAC,40,1.8513603925066904,1.0,83.0,49.5,0.29983641091471647,66.93733499999999,1,0.2212893950679748,0.006041079339508659,1.0,0.052949485709408016,0.3453209764330079
IND821307AAA,IND824101AAA,15,1.9,1.0,36.0,19.0,0.19835434173669442,26.774713333333334,1,0.22870513358113345,0.0010068465565847766,1.0,0.035028302103621005,0.34523659528196166
IND431136AAC,IND431203AAA,112,1.7777777777777777,1.0,56.5,31.0,0.3414634146341464,43.81276696428572,1,0.21007077184986656,0.02053966975432944,1.0,0.06030058903886442,0.3451932850824154
IND577598AAC,IND577501AAA,22,1.8716108452950557,1.0,54.0,26.0,0.27162698412698383,34.60763636363637,1,0.22437683903372305,0.0024164317358034634,1.0,0.04796785377214309,0.3451516289246544
IND127021AAA,IND127201AAA,24,1.810672514619883,1.0,65.0,36.0,0.4732905982905984,45.487883333333336,1,0.2150860007847171,0.002819170358437374,1.0,0.08358055545733321,0.3450972484492295
IND142401AAA,IND000000ACA,12,1.84375,1.0,38.0,20.0,0.3932017543859647,28.401175,1,0.22012909210253903,0.0004027386226339106,1.0,0.06943729953029507,0.34509605144970357
IND632006AAA,IND632301AAA,28,1.8099798387096775,1.0,54.5,27.0,0.4629446640316206,33.18461785714286,1,0.21498039336539007,0.003624647603705195,1.0,0.08175351951955301,0.34507367119903765
IND530012AAA,IND532001AAB,264,1.6911335578002245,0.9962121212121212,68.5,40.0,0.25074169273759983,59.56126212121212,1,0.19686073763816958,0.05114780507450665,0.9962121212121212,0.044279624465417715,0.34501223907346656
IND560300AAB,IND563130AAA,40,1.8689931350114417,1.0,61.0,31.0,0.21910187052998342,34.438465,1,0.22397773517645697,0.006041079339508659,1.0,0.03869220328224823,0.3449705842336848
IND000000ACT,IND160002AAC,210,1.7976190476190477,0.9809523809523809,156.0,93.0,0.2467830599018872,128.9404261904762,1,0.21309583057247483,0.04027386226339106,0.9809523809523809,0.04358055135377025,0.34490294816830996
IND201301AAM,IND000000ACB,207,1.894736842105263,0.9420289855072463,74.0,40.0,0.46876885945409574,56.09000483091787,1,0.22790269695155735,0.03966975432944019,0.9420289855072463,0.08278204087675023,0.34486396782746964
IND523002AAA,IND600056AAB,141,1.8082191780821917,1.0,283.0,151.0,0.13157633512011113,191.46430283687943,1,0.21471195783523814,0.026379379782521143,1.0,0.023235667926001905,0.34480319487232575
IND603102AAA,IND600056AAB,35,1.872340425531915,1.0,92.0,47.0,0.20653571050522457,51.58183428571429,1,0.22448807299591444,0.0050342327829238824,1.0,0.03647308750300301,0.34470109614439703
IND470004AAA,IND473443AAA,10,1.8912274166511454,1.0,169.5,90.5,0.21071958113242517,109.19062000000001,1,0.2273676395602587,0.0,1.0,0.03721193638833062,0.34466824946293656
IND160002AAC,IND000000ACA,128,1.9814251941911518,0.953125,87.5,46.0,0.22595272117645715,62.34157890625,1,0.24111945967510542,0.023761578735400725,0.953125,0.03990202638977578,0.34465963119286996
IND424006AAA,IND425412AAA,12,1.8465909090909092,1.0,95.0,51.0,0.34596832991569837,66.04587500000001,1,0.22056222551054888,0.0004027386226339106,1.0,0.06109613267079002,0.344435188126957
IND518002AAA,IND501359AAE,96,1.787593984962406,1.0,149.5,81.0,0.30883384823816407,115.99356979166667,1,0.21156737984947277,0.017317760773258157,1.0,0.05453838439428018,0.3444102305725317
IND160002AAC,IND143001AAA,121,1.9126984126984128,0.9669421487603306,219.0,110.0,0.2706855791962175,146.98501074380167,1,0.23064117116360275,0.02235199355618204,0.9669421487603306,0.04780160676172728,0.344360164720742
IND273014AAB,IND277303AAC,90,1.8019607843137255,0.9888888888888889,124.0,68.0,0.4283882994739545,81.32740666666666,1,0.21375778459883382,0.016109544905356425,0.9888888888888889,0.07565105275865093,0.34431782756395996
IND842001AAA,IND845418AAB,37,1.8875,0.972972972972973,100.0,59.0,0.5073275862068967,68.82144054054055,1,0.22679934658589024,0.005436971405557793,0.972972972972973,0.08959130311725617,0.34428135504071444
IND563131AAB,IND563116AAA,32,1.7647058823529411,1.0,21.5,12.0,0.5590277777777779,13.871428125,1,0.20807779198555995,0.004430124848973017,1.0,0.09872127684661311,0.34421077569112857
IND530012AAA,IND531001AAA,15,1.8421052631578947,1.0,33.0,19.0,0.33730158730158744,19.265326666666667,1,0.2198783306557965,0.0010068465565847766,1.0,0.059565632879944035,0.34415960718945926
IND473001AAA,IND473331AAA,22,1.7863247863247862,1.0,57.5,34.5,0.50767982017982,34.22809090909091,1,0.21137387406883626,0.0024164317358034634,1.0,0.08965350572853602,0.344119008134339
IND390022AAA,IND395023AAA,147,1.7419354838709677,1.0,143.0,78.0,0.3035454809648359,105.35274897959184,1,0.2046061496412839,0.027587595650422875,1.0,0.05360448738520467,0.3440998075076398
IND571301AAA,IND571111AAB,16,1.9130434782608696,1.0,39.0,20.0,0.08533653846153832,28.844437499999998,1,0.23069378088051767,0.0012082158679017317,1.0,0.015069970354750516,0.3440865633546576
IND581110AAE,IND581119AAB,96,1.7660738714090287,1.0,58.0,31.5,0.3617130931084418,35.483971875,1,0.2082863596457781,0.017317760773258157,1.0,0.06387657254841818,0.3440316413064676
IND501359AAE,IND712311AAA,110,1.8097367462671037,1.0,906.5,516.0,0.16993341452113708,727.7529827272728,1,0.21494333077213415,0.02013693113169553,1.0,0.03000932033667238,0.3440124971254448
IND201301AAF,IND203205AAA,38,1.8777777777777778,0.9736842105263158,70.0,43.0,0.5106685633001422,40.90211578947369,1,0.2253170678118122,0.005638340716874748,0.9736842105263158,0.09018130157112834,0.34397559509263537
IND811399AAA,IND209304AAA,170,1.7688747249411945,0.9941176470588236,290.0,158.0,0.21990544944875956,227.87173529411766,1,0.20871338606475268,0.03221908981071285,0.9941176470588236,0.03883411096566238,0.3439529497398514
