source_center,destination_center,trip_count,median_actual_time,median_osrm_time,weight,delay_ratio_iqr,pct_sla_breach,avg_osrm_distance,pct_ftl,delay_Carting_afternoon,delay_Carting_eve_peak,delay_Carting_morn_peak,delay_Carting_night,delay_FTL_afternoon,delay_FTL_eve_peak,delay_FTL_morn_peak,delay_FTL_night,is_chronic_delay
IND209801AAA,IND209304AAA,25,93.0,24.0,3.347826086956522,5.219769565217385,0.96,32.72768,0.0,,,,3.347826086956522,,,,,1
IND210001AAA,IND210427AAA,30,120.5,33.0,3.661458333333333,0.7571699134199137,1.0,41.99498666666667,1.0,,,,,,3.7360197368421053,,3.6111111111111107,1
IND210427AAA,IND209304AAA,49,278.0,87.0,2.9915254237288136,1.8324468085106385,0.9795918367346939,113.3413469387755,1.0,,,,,,3.1944444444444446,,2.5252448497129345,1
IND210431AAA,IND209304AAA,25,139.0,50.0,2.246376811594203,1.604481792717087,1.0,75.042708,1.0,,,,,,2.1346938775510207,,5.529411764705882,1
IND210501AAB,IND209304AAA,141,113.0,55.0,1.7678571428571428,1.1413116970926303,0.8156028368794326,77.45415319148935,0.0,,1.7515151515151515,,2.6436781609195403,,,,,1
IND211002AAB,IND209304AAA,144,155.0,102.0,1.714607170099161,0.34274399591211036,0.8263888888888888,138.61257916666668,1.0,,,,,1.7011494252873562,,1.7263157894736842,,1
IND211002AAB,IND211011AAA,26,32.0,7.0,4.526785714285714,1.375,1.0,10.294323076923076,0.0,,,,4.526785714285714,,,,,1
IND211002AAB,IND211013AAA,17,69.0,14.0,5.222222222222222,1.533333333333334,1.0,16.917258823529412,0.0,,,,5.222222222222222,,,,,1
IND211002AAB,IND485001AAC,78,173.0,69.5,2.344172932330827,0.3621212121212114,1.0,103.35041666666666,1.0,,,,,,,,2.344172932330827,1
IND211008AAA,IND211002AAB,18,121.0,14.5,6.958899999999994,2.9588999999999936,1.0,17.597416666666668,0.0,,,6.958899999999994,6.958899999999994,,,,,1
IND211011AAA,IND212501AAA,38,66.0,20.0,3.4285714285714284,1.6169193363844396,1.0,23.609718421052634,0.0,,,,3.4285714285714284,,,,,1
IND212402AAA,IND211002AAB,65,1003.0,20.0,6.958899999999994,0.0,1.0,31.065392307692306,0.0,,,,6.958899999999994,,,,,1
IND212501AAA,IND212402AAA,36,33.5,21.0,1.6,0.21999999999999997,0.9722222222222222,19.443516666666667,0.0,,,,1.6,,,,,1
IND212601AAA,IND210001AAA,64,98.5,44.0,2.2238186462324396,0.41228693181818166,1.0,58.0624,1.0,,,,,,2.2452830188679247,,2.1227513227513226,1
IND221313AAA,IND211002AAB,36,233.0,58.5,3.9362461419753085,1.095349979321754,1.0,84.1262611111111,1.0,,,,,3.4465986394557824,,4.038043478260869,,1
IND221313AAA,IND276128AAA,10,175.5,73.5,2.6593406593406597,3.901867307692303,1.0,78.44246000000001,1.0,,,,,2.6593406593406597,,,,1
IND221706AAA,IND273014AAB,56,191.5,53.0,3.227732793522267,1.1821587125416202,1.0,76.98143392857142,1.0,,,,,,3.3191721132897607,,3.154977375565611,1
IND223101AAB,IND222125AAB,14,49.0,26.0,1.96011396011396,0.5980269730269732,1.0,27.869435714285714,1.0,,,,,2.0952380952380953,,1.4339464882943145,,1
IND224001AAA,IND224141AAB,48,61.0,17.5,3.2967032967032965,1.1755698005698014,1.0,24.37771041666667,0.08333333333333333,,,,3.2967032967032965,,,,3.3125,1
IND224141AAB,IND224122AAA,50,40.5,15.0,2.891812865497076,0.6875,1.0,20.427436,0.04,,,2.5789473684210527,2.9,,,,2.888544891640867,1
IND226004AAA,IND226016AAA,11,55.0,17.0,3.238095238095238,1.8326086956521737,0.9090909090909091,16.856163636363636,0.0,,,,3.238095238095238,,,,,1
IND231217AAA,IND231225AAB,14,50.5,22.5,2.2441520467836256,0.2551282051282051,1.0,31.656514285714284,1.0,,,,,2.235042735042735,,2.2591093117408905,,1
IND232101AAB,IND232104AAB,13,28.0,10.0,1.8666666666666667,2.0545454545454547,1.0,13.12023076923077,0.0,1.8461538461538463,,4.068181818181818,,,,,,1
IND242221AAA,IND207247AAB,15,125.0,54.0,2.422222222222222,0.7937016687016687,1.0,54.789139999999996,1.0,,,,,,2.422222222222222,,,1
IND242307AAB,IND207247AAB,20,190.0,84.0,2.2151116427432216,0.21670692431561944,1.0,82.12474499999999,1.0,,,,,,2.2151116427432216,,,1
IND242307AAB,IND242221AAA,10,47.0,33.5,1.386178861788618,0.23249743143035828,0.8,36.48021,1.0,,,,,,1.386178861788618,,,1
IND243001AAA,IND243503AAB,26,56.5,26.5,2.2037037037037037,0.4225427350427351,1.0,25.658838461538462,1.0,,,,,,2.2037037037037037,,,1
IND243201AAA,IND262001AAA,13,67.0,33.0,2.272727272727273,0.49143610013175243,1.0,31.8963,0.0,,2.272727272727273,,,,,,,1
IND243301AAB,IND244901AAB,30,83.5,68.0,1.2941176470588236,0.32232281574450394,0.6333333333333333,55.40267333333334,1.0,,,,,,1.2941176470588236,,1.434782608695652,1
IND243503AAB,IND244901AAB,41,102.0,54.0,2.106060606060606,1.092691622103387,1.0,62.19475853658536,1.0,,,,,,2.106060606060606,,,1
IND244001AAA,IND263153AAB,64,135.0,77.0,1.839657282741738,0.3908093767717389,1.0,67.1748453125,1.0,,,,,,,1.7459697117733268,1.8460794974024406,1
IND244221AAA,IND131028AAB,125,153.0,80.0,1.873015873015873,0.543436905516804,0.984,98.2974872,1.0,,,,,,,1.873015873015873,,1
IND244235AAA,IND244901AAB,80,74.0,95.0,0.7574286554869079,0.35578294708552416,0.1,86.1471225,1.0,,,,,,,0.7574286554869079,,0
IND244301AAA,IND244412AAA,22,47.0,29.0,1.6100230414746544,0.2141441879866519,1.0,27.80865,1.0,,,,,,1.5746527777777777,,1.7222222222222223,1
IND244412AAA,IND243301AAB,20,50.5,80.0,0.6350832266325224,0.18916796231937083,0.0,88.321785,1.0,,,,,,0.6350832266325224,,0.6162561576354679,0
IND244501AAA,IND244601AAB,16,56.5,51.0,1.1002155172413794,0.3855030721966206,0.375,30.6484625,1.0,,,,,,1.1002155172413794,,1.0370892018779343,0
IND244601AAB,IND244901AAB,25,87.0,80.0,1.0987654320987654,0.6683823529411763,0.36,62.157219999999995,1.0,,,,,,1.0987654320987654,,1.1116512345679013,0
IND244713AAA,IND263401AAA,16,45.5,22.0,2.0217391304347827,0.31324110671936767,1.0,24.10099375,1.0,,,,,,2.0217391304347827,,,1
IND244715AAA,IND244713AAA,32,35.0,38.0,0.9457875457875458,0.16039352804058682,0.0,25.14101875,1.0,,,,,,0.9457875457875458,,,0
IND244901AAB,IND243002AAA,48,63.0,37.0,1.8,0.5131316098707404,0.9791666666666666,45.28072083333333,1.0,,,,,,1.8,,,1
IND244901AAB,IND244221AAA,60,69.0,44.0,1.3435314685314685,0.5509571417499806,0.65,55.808350000000004,1.0,,,,,,,1.3435314685314685,,1
IND244901AAB,IND244301AAA,30,73.0,98.5,0.9245454545454546,0.47521426449997883,0.26666666666666666,71.25685,1.0,,,,,,0.94,,0.8061224489795918,0
IND244901AAB,IND244921AAB,15,48.0,22.0,2.1818181818181817,1.5770750988142295,1.0,20.056500000000003,0.0,,2.1818181818181817,,,,,,,1
IND244901AAB,IND246725AAB,56,100.5,62.5,1.37627197039778,0.27020090287663656,0.7678571428571429,69.43348571428571,1.0,,,,,,1.3944353518821604,,1.303196803196803,1
IND245101AAA,IND201007AAA,10,85.5,32.0,2.541666666666667,0.3463839285714285,1.0,28.911760000000005,0.0,,2.541666666666667,,,,,,,1
IND245101AAA,IND245304AAA,30,40.0,15.0,2.641025641025641,0.9615196078431367,1.0,15.812186666666666,0.0,,2.934873949579832,,2.2675438596491224,,,,,1
IND245304AAA,IND201007AAA,52,75.5,29.0,2.519230769230769,0.38527568922305777,1.0,23.67288269230769,0.0,,2.4699999999999998,,2.5934065934065935,,,,,1
IND245304AAA,IND245101AAA,28,22.0,13.0,1.6770833333333335,0.36363636363636376,0.9285714285714286,13.543589285714287,0.0,,1.6875,,1.5772058823529411,,,,,1
IND246001AAA,IND249201AAA,12,197.0,160.5,1.3198924731182795,0.24864869419275704,1.0,87.12300833333335,1.0,,,,,,,,1.3198924731182795,1
IND246149AAA,IND249407AAA,30,132.0,42.5,2.992105263157895,0.9435307017543861,1.0,52.856046666666664,1.0,,,,,,,,2.992105263157895,1
IND246174AAA,IND246444AAB,32,79.5,70.0,1.1935707678075855,0.17395833333333344,0.4375,47.397146875000004,1.0,,,,,1.2039777983348752,,1.1935707678075855,,0
IND246424AAA,IND246174AAA,42,127.5,107.0,1.179700384826828,0.35115371219597136,0.4523809523809524,69.42402380952382,1.0,,,,,1.4922077922077923,,1.1644041203356301,,0
IND246444AAB,IND246424AAA,15,60.0,42.0,1.4090909090909092,0.16715569411333187,1.0,28.121973333333337,1.0,,,,,1.555094130675526,,1.4090909090909092,,1
IND246701AAA,IND246763AAA,24,43.0,22.5,1.8704453441295548,0.3382894736842106,1.0,29.967866666666666,1.0,,,,,,1.8230769230769233,,1.9473684210526314,1
IND246725AAB,IND246701AAA,20,42.0,30.5,1.4285714285714286,0.21293891293891298,1.0,33.794335000000004,1.0,,,,,,1.3760504201680672,,1.455026455026455,1
IND246761AAA,IND244501AAA,20,38.0,97.5,0.39992985737666586,0.10125104241962168,0.0,55.53964500000001,1.0,,,,,,0.414973914973915,,0.39992985737666586,0
IND246763AAA,IND244901AAB,18,139.0,124.0,1.1058812111801242,0.4026269948087725,0.2777777777777778,116.96267777777777,1.0,,,,,,1.1058812111801242,,,0
IND246763AAA,IND246761AAA,22,66.5,26.0,2.5789473684210527,0.40722147415256726,1.0,35.84115454545454,1.0,,,,,,2.6120543293718166,,2.473684210526316,1
IND247554AAA,IND248001AAA,48,120.5,116.0,1.1487603305785123,0.21165724227925198,0.375,68.73883958333333,1.0,,,,,1.1487603305785123,,,,0
IND247667AAA,IND249407AAA,28,62.5,32.0,1.776061776061776,1.2577685804081273,1.0,27.43387142857143,1.0,,,,,1.776061776061776,,,,1
IND247776AAA,IND251309AAB,14,32.5,18.0,1.8055555555555554,0.15277777777777768,1.0,24.551864285714284,1.0,,,,,,1.8055555555555554,,,1
IND248001AAA,IND131028AAB,108,279.5,129.5,2.0602569473537216,0.47725710715401415,1.0,144.3816388888889,1.0,,,,,2.046875,,2.2954545454545454,,1
IND248001AAD,IND131028AAB,131,251.0,104.0,1.962962962962963,0.8058472798058451,0.9923664122137404,127.98377251908396,0.2748091603053435,,,2.0046728971962615,1.8333333333333333,2.125615157480315,,,,1
IND248122AAB,IND248001AAA,15,74.0,38.0,2.210526315789474,0.4485419233702985,1.0,33.20879333333333,1.0,,,,,,,2.276315789473684,2.1818181818181817,1
IND248197AAA,IND248122AAB,27,93.0,45.0,2.2222222222222223,0.8513285024154589,1.0,43.38424814814815,1.0,,,,,,,1.8666666666666667,2.664796633941094,1
IND249201AAA,IND246174AAA,12,221.5,144.5,1.5218962585034013,0.2980346749601406,1.0,83.88906666666666,1.0,,,,,,,,1.5218962585034013,1
IND249201AAA,IND249407AAA,17,197.0,27.0,6.958899999999994,1.0700111111111044,1.0,21.412041176470588,1.0,,,,,6.555555555555555,,,6.958899999999994,1
IND249407AAA,IND131028AAB,117,306.0,98.0,2.63265306122449,1.0258620689655173,1.0,114.73333418803419,1.0,,,,,2.7818181818181817,,,2.3203850316113233,1
IND249407AAA,IND246149AAA,35,112.0,55.0,2.0526315789473686,0.7194681523628892,1.0,62.29619428571428,1.0,,,,,,,,2.0526315789473686,1
IND249407AAA,IND249201AAA,18,48.0,26.0,1.8397435897435899,0.4585576923076924,1.0,20.650394444444444,1.0,,,,,1.8397435897435899,,,,1
IND250002AAA,IND131028AAB,15,117.0,50.0,2.0,0.5196313703346955,1.0,60.38718666666667,1.0,,,,,,2.0,,,1
IND250611AAA,IND247776AAA,22,50.0,26.5,2.0,0.15031347962382435,1.0,32.90876363636364,1.0,,,,,,2.0,,,1
IND251001AAA,IND247554AAA,24,38.0,23.0,1.6733333333333333,0.6549802371541502,1.0,24.629191666666667,1.0,,,,,1.6733333333333333,,1.7916666666666667,,1
IND251309AAB,IND131028AAB,30,115.0,55.5,1.971825396825397,0.2813106433796091,1.0,52.767186666666674,1.0,,,,,,1.971825396825397,,,1
IND261001AAA,IND262701AAA,59,91.0,45.0,2.0,0.6365019119334658,1.0,42.88772881355933,1.0,,,,,,1.7727272727272727,1.7142857142857142,2.0833333333333335,1
IND261201AAB,IND261001AAA,38,52.5,26.5,1.959375,1.154866638737606,0.9736842105263158,32.6238,1.0,,,,,,1.9389204545454546,2.3697916666666665,2.025,1
IND262001AAA,IND262122AAB,20,49.0,32.0,1.475609756097561,0.4496617965367966,0.8,33.39443,0.0,,1.475609756097561,,,,,,,1
IND262122AAB,IND244901AAB,40,168.0,70.5,2.5966202270381835,0.421401189892745,1.0,84.18714,0.0,,2.5966202270381835,,,,,,,1
IND262501AAA,IND263153AAB,40,219.5,151.0,1.5000216422109682,0.7830198836318385,0.75,129.664445,1.0,,,,,,1.5000216422109682,,,1
IND262701AAA,IND262802AAA,40,44.0,21.0,2.1004901960784315,0.3088235294117647,1.0,28.4551875,1.0,,,,,,1.9791666666666665,1.721227621483376,2.1213235294117645,1
IND262802AAA,IND262723AAB,63,144.0,56.0,2.4782608695652173,0.39980158730158744,1.0,71.09305238095237,1.0,,,,,,2.458333333333333,2.161764705882353,2.4891304347826084,1
IND263002AAA,IND263645AAA,26,87.0,72.5,1.1419413919413919,0.1486355304574627,0.34615384615384615,47.30223076923077,1.0,,,,,,1.1419413919413919,,,0
IND263139AAA,IND263153AAB,12,51.5,38.0,1.3472222222222223,0.6489919354838709,0.6666666666666666,30.917616666666664,1.0,,,,,,1.3756775067750677,,1.1166666666666667,1
IND263153AAB,IND131028AAB,187,246.0,118.0,1.9344262295081966,0.4096431592153382,0.9572192513368984,161.61731818181818,1.0,,,,,,,2.066666666666667,1.9194847020933978,1
IND263153AAB,IND244715AAA,48,120.0,78.0,1.435897435897436,0.5783089981748633,0.6875,57.087812500000005,1.0,,,,,,1.435897435897436,,,1
IND263153AAB,IND263002AAA,37,122.0,97.0,1.2475247524752475,0.2081627081627082,0.6756756756756757,83.61144324324324,1.0,,,,,,1.2475247524752475,,,1
IND263153AAB,IND263139AAA,14,63.5,36.5,1.6964285714285714,0.78514652014652,1.0,31.15112142857143,1.0,,,,,,1.994047619047619,,1.3681988742964353,1
IND263401AAA,IND263153AAB,30,66.0,33.0,2.007803790412486,1.3488332319854057,1.0,32.21510666666667,1.0,,,,,,2.138238573021182,,1.6644736842105263,1
IND263601AAA,IND262501AAA,30,197.0,93.0,1.8841123125218,0.3788584566173532,0.9666666666666667,88.24682,1.0,,,,,,1.8841123125218,,,1
IND263645AAA,IND263601AAA,20,100.0,50.0,2.0315126050420167,0.18984126294025883,1.0,48.0362,1.0,,,,,,2.0315126050420167,,,1
IND271001AAA,IND271201AAA,25,52.0,22.0,2.5652173913043477,0.7111111111111112,1.0,29.396708,0.0,2.4514106583072097,,2.689655172413793,,,,,,1
IND271201AAA,IND271210AAA,18,27.5,14.5,2.0,0.43333333333333335,1.0,20.685722222222225,0.0,2.0,,2.0,,,,,,1
IND271210AAA,IND271001AAA,72,98.0,28.0,3.111111111111111,0.9892026578073092,1.0,41.16447222222222,0.0,2.953488372093023,,3.95,2.8344878772884714,,,,,1
IND272001AAA,IND273014AAB,15,88.0,74.0,1.1139240506329113,0.802523475676697,0.4666666666666667,101.50542,1.0,,,,,,,,1.1139240506329113,0
IND273014AAB,IND209304AAA,45,382.0,150.0,2.4444444444444446,0.9187128509940561,1.0,212.42290444444444,1.0,,,,,,,,2.4444444444444446,1
IND273014AAB,IND273155AAA,21,45.0,21.0,1.7407407407407407,0.7410714285714286,1.0,30.81029523809524,0.0,,1.7037037037037037,,1.8249158249158248,,,,,1
IND273014AAB,IND273304AAA,18,113.0,48.0,1.9767441860465116,0.9203994890768148,0.9444444444444444,57.10827777777778,0.0,,1.9523809523809523,,2.0,,,,,1
IND273014AAB,IND274001AAA,48,93.5,37.0,2.7117117117117115,0.7266516516516517,1.0,42.67208958333333,1.0,,,,,,2.8780487804878048,,2.4,1
IND273014AAB,IND277303AAC,90,124.0,68.0,1.8019607843137255,0.4283882994739545,0.9888888888888889,81.32740666666666,1.0,,,,,,1.7970588235294118,,2.0430577941515082,1
IND273304AAA,IND273014AAB,100,130.5,41.5,3.3868131868131868,1.5577231820658985,0.95,54.776697000000006,0.0,,2.8947368421052633,,3.84375,,,,,1
IND274001AAA,IND274509AAB,24,46.0,24.0,1.8575,0.4227877237851665,1.0,28.354604166666665,1.0,,,,,,1.9834782608695651,,1.76,1
IND274301AAB,IND273014AAB,30,142.0,36.0,4.416666666666666,1.4525861387703491,1.0,41.43983,1.0,,,,,,4.583333333333334,,3.72972972972973,1
IND274304AAB,IND274301AAB,26,38.5,17.0,2.264705882352941,0.3125,1.0,24.47335,1.0,,,,,,2.3639705882352944,,2.0,1
IND276128AAA,IND276305AAA,12,51.0,29.0,1.7748868778280542,0.7976723541980892,1.0,31.346608333333336,1.0,,,,,1.671945701357466,,1.7748868778280542,,1
IND276305AAA,IND223101AAB,14,51.0,25.0,2.058461538461539,0.6406280193236715,1.0,27.715742857142857,1.0,,,,,2.0819397993311037,,1.7869230769230768,,1
IND277201AAA,IND221706AAA,28,93.5,57.5,2.0272727272727273,0.7851258342602889,0.9642857142857143,62.83797857142857,1.0,,,,,,2.09375,,1.8506944444444444,1
IND277303AAC,IND277211AAA,12,44.0,30.0,1.4283333333333332,0.06864610621576572,1.0,33.701233333333334,1.0,,,,,,1.4283333333333332,,,1
IND281121AAB,IND110037AAM,66,165.0,82.0,2.0676658723190773,0.5236282091890643,1.0,99.55568787878788,1.0,,,,,1.992296918767507,,,2.295791487326638,1
IND281401AAA,IND121004AAB,21,101.0,41.0,2.0727272727272728,0.40522875816993453,1.0,55.01314285714286,0.0,,2.2903225806451615,,2.0469208211143695,,,,,1
IND281401AAA,IND321022AAA,25,41.0,33.0,1.1666666666666667,0.4545454545454546,0.44,27.325388000000004,0.0,,1.1833333333333333,,1.0,,,,,0
IND282001AAA,IND000000ACB,40,174.5,96.0,1.6201923076923077,0.2673465600821403,1.0,127.22097,1.0,,,,,1.647471264367816,,1.6201923076923077,,1
IND282001AAA,IND110037AAM,82,220.0,85.0,2.300943396226415,1.0834340829871554,0.9878048780487805,123.22194634146341,0.3048780487804878,,2.1837231968810915,3.340659340659341,,2.2896581196581196,,2.0392156862745097,,1
IND282001AAC,IND000000ACB,16,172.5,89.0,1.7117940199335546,0.4126024243494124,0.9375,126.78290625,1.0,,,,,,,1.9321093899407153,1.5234432234432234,1
IND282001AAF,IND283122AAB,40,36.0,16.5,2.125,0.6188725490196079,0.9,20.2984975,0.175,,,,2.125,,,,2.1666666666666665,1
IND282002AAD,IND205001AAB,42,125.5,67.0,1.8891941391941391,0.6189643689643691,0.9047619047619048,90.93539761904762,1.0,,,,,,,1.9180327868852458,1.880952380952381,1
IND282002AAD,IND281004AAA,20,88.0,67.5,1.3333333333333333,0.7129284201004548,0.6,75.850435,1.0,,,,,,,,1.3333333333333333,1
IND282002AAD,IND474003AAA,49,113.0,71.0,1.4285714285714286,0.31313131313131315,0.8775510204081632,79.45046530612245,1.0,,,,,,,1.4285714285714286,,1
IND283122AAB,IND328001AAA,21,63.0,58.0,1.0862068965517242,0.1401209677419355,0.14285714285714285,50.65936666666667,1.0,,,,,,,,1.0862068965517242,0
IND283203AAA,IND110037AAM,130,232.5,106.0,2.1070261437908497,0.42955858085808574,1.0,149.80207076923077,0.8384615384615385,,2.3366336633663365,,,,2.0843373493975905,1.898477157360406,2.094325396825397,1
IND284001AAA,IND284403AAA,27,92.0,58.0,1.5593220338983051,0.5423402331143583,0.9629629629629629,72.59071851851851,1.0,,,,,,2.0593073593073594,1.5121951219512195,,1
IND285001AAD,IND285205AAB,42,38.5,29.5,1.3077651515151514,0.3622596153846154,0.7142857142857143,26.536666666666665,1.0,,,,,,1.3077651515151514,,1.291875,1
IND285205AAB,IND210431AAA,15,108.0,49.0,1.9625,0.7342517006802725,0.8666666666666667,53.81144666666667,1.0,,,,,,1.9798259493670884,,1.9625,1
IND301001AAB,IND302014AAA,12,173.5,81.0,2.45197628458498,1.1982921456423763,1.0,98.45072499999999,1.0,,,,,2.45197628458498,,,,1
IND301001AAB,IND321001AAB,51,93.0,47.0,1.7142857142857142,0.35777972027972016,1.0,54.375090196078425,1.0,,,,,,1.7142857142857142,,,1
IND301019AAA,IND301705AAA,18,139.0,34.5,3.2592385218365063,0.8064871273712737,1.0,42.53443888888889,1.0,,,,,,3.2592385218365063,,,1
IND302004AAA,IND302014AAB,15,37.0,15.0,2.642857142857143,3.432738095238095,1.0,15.984773333333333,0.0,,2.0666666666666664,,3.3333333333333335,,,,,1
IND302006AAA,IND302014AAB,26,34.0,11.0,3.0,2.5030080213903747,1.0,12.809084615384617,0.0,,3.075,,3.0,,,,,1
IND302014AAA,IND000000ACB,197,154.0,90.0,1.625,0.3833333333333333,0.9796954314720813,122.29492081218274,1.0,,,,,1.5727056662885541,1.5452744940273566,,1.6875,1
IND302014AAA,IND110037AAM,154,190.5,118.0,1.5544117647058824,0.36052657518363795,0.9675324675324676,149.25738376623377,1.0,,,,,,1.5544117647058824,,,1
IND302014AAA,IND301001AAB,126,123.5,86.0,1.449000370233247,0.4633914024373613,0.8650793650793651,92.4403246031746,1.0,,,,,1.449000370233247,,,,1
IND302014AAA,IND303702AAB,21,82.0,37.0,2.210526315789474,0.36842105263157876,1.0,40.25644761904762,1.0,,,,,2.210526315789474,,,,1
IND302014AAA,IND305001AAC,84,150.0,64.5,2.3611111111111107,0.35088216217789503,1.0,85.75885238095238,1.0,,,,,,,2.3611111111111107,,1
IND302014AAA,IND306401AAB,26,229.0,118.0,2.104731109598366,0.16076769690927195,1.0,165.55435384615384,1.0,,,,,,,2.104731109598366,,1
IND302014AAA,IND313001AAB,179,288.0,150.0,1.8313253012048192,0.2732458235715227,0.994413407821229,213.9899525139665,1.0,,,,,,1.8313253012048192,,,1
IND302014AAB,IND302004AAA,51,30.0,15.0,2.0,1.8173843700159489,0.9411764705882353,15.549788235294118,0.0,,1.25,2.3658088235294117,1.3333333333333333,,,,,1
IND302014AAB,IND302006AAA,32,27.0,15.0,1.912878787878788,0.3125,1.0,13.616984375,0.0,,,1.912878787878788,1.767094017094017,,,,,1
IND302014AAB,IND302006AAC,45,37.0,16.0,2.357142857142857,1.0833333333333335,1.0,16.827213333333333,0.0,,5.375,2.0833333333333335,3.2727272727272725,,,,,1
IND302014AAB,IND302020AAA,36,24.0,11.0,2.041666666666667,0.5423076923076922,1.0,13.102652777777777,0.0,,,2.041666666666667,,,,,,1
IND302014AAB,IND302023AAA,55,52.0,21.0,2.739130434782609,0.6579899267399267,1.0,20.987458181818184,0.0,,3.6,2.7142857142857144,2.769230769230769,,,,,1
IND302014AAB,IND302026AAA,38,35.0,15.5,2.175,2.953256302521009,1.0,16.842073684210526,0.0,,3.166666666666667,,2.05,,,,,1
IND302014AAB,IND303008AAB,35,49.0,28.0,1.7636363636363637,0.42184088806660514,0.8857142857142857,43.75143142857143,0.0,,1.7636363636363637,,,,,,,1
IND302014AAB,IND303301AAB,26,33.0,29.5,1.3095238095238095,0.3531096059113299,0.5769230769230769,30.29335769230769,0.0,,1.3095238095238095,,,,,,,1
IND302014AAB,IND303303AAA,18,36.5,24.5,1.3928571428571428,0.2781746031746033,0.7777777777777778,36.96791666666667,0.0,,1.3928571428571428,,,,,,,1
IND302014AAB,IND303901AAA,30,31.0,15.0,1.9403508771929825,0.6632130124777185,0.9,19.326453333333333,0.0,,1.9403508771929825,,,,,,,1
IND302020AAA,IND302014AAB,38,66.5,11.0,5.75,4.5200111111111045,1.0,12.279718421052632,0.0,,6.75,,4.132575757575758,,,,,1
IND302022AAD,IND000000ACB,153,150.0,88.0,1.6326530612244898,0.26363636363636367,0.9934640522875817,114.47519738562092,0.0,,1.6326530612244898,,,,,,,1
IND303002AAA,IND302014AAA,20,60.0,27.0,1.9782608695652173,0.5079258976317798,1.0,38.684355,1.0,,,,,1.9782608695652173,,,,1
IND303008AAB,IND303338AAB,15,36.0,27.0,1.4666666666666666,0.24356725146198865,0.8,26.02334666666667,0.0,,1.4666666666666666,,,,,,,1
IND303106AAA,IND303002AAA,14,32.0,19.0,1.6626984126984126,0.28775743707093815,1.0,26.203328571428575,1.0,,,,,1.6626984126984126,,,,1
IND303108AAB,IND303106AAA,18,35.0,24.5,1.524731182795699,0.3042397660818714,0.9444444444444444,34.62404444444444,1.0,,,,,1.524731182795699,,,,1
IND303301AAB,IND303303AAA,47,24.0,15.0,1.3333333333333333,0.23369565217391286,0.8297872340425532,22.584480851063834,0.0,,1.3333333333333333,,,,,,,1
IND303303AAA,IND322230AAA,122,63.0,56.0,1.2108333333333334,0.2431862745098039,0.5163934426229508,57.03355983606557,0.0,,1.2108333333333334,,,,,,,1
IND303338AAB,IND303603AAB,24,27.5,24.5,1.1666666666666667,0.25318979266347696,0.375,31.794704166666666,0.0,,1.1666666666666667,,,,,,,0
IND303503AAA,IND302014AAB,64,59.0,35.0,1.7320574162679425,0.23942688777638743,0.984375,49.1270328125,0.0,,1.7320574162679425,,,,,,,1
IND303603AAB,IND302014AAB,36,123.5,42.0,2.7481851179673322,1.2693693693693695,0.9444444444444444,50.12239166666667,0.0,,2.7481851179673322,,,,,,,1
IND303702AAB,IND332001AAB,16,70.0,44.0,1.5528601377657982,0.2923752007006277,1.0,57.26950625,1.0,,,,,1.5528601377657982,,,,1
IND303702AAB,IND332404AAA,16,30.0,23.5,1.4352941176470588,0.22209967320261437,0.9375,29.53190625,1.0,,,,,1.4352941176470588,,,,1
IND303901AAA,IND304001AAA,18,49.0,24.5,2.05718954248366,1.035714285714286,1.0,34.33402777777778,0.0,,2.05718954248366,,,,,,,1
IND305001AAC,IND305802AAA,22,48.0,20.5,2.087037037037037,0.296842105263158,1.0,26.230559090909093,1.0,,,,,,2.087037037037037,,,1
IND305001AAC,IND305901AAA,51,57.0,35.0,1.8823529411764706,0.5227678571428569,0.9607843137254902,43.26373921568627,1.0,,,,,,1.8823529411764706,,,1
IND305001AAC,IND306401AAB,103,121.0,65.0,1.9245283018867925,0.2468606616759237,0.9902912621359223,93.82027572815534,1.0,,,,,,,1.9245283018867925,,1
IND305001AAC,IND342602AAC,10,103.5,56.0,1.7048611111111112,0.3406744909502264,1.0,81.19604,1.0,,,,,,1.7048611111111112,,,1
IND305404AAA,IND305601AAC,38,66.0,43.0,1.365925925925926,0.33979915433403796,0.7368421052631579,44.45527894736842,1.0,,,,,,1.365925925925926,,,1
IND305601AAC,IND305001AAC,20,66.5,34.0,1.9575163398692812,0.42511459129106166,1.0,38.7025,1.0,,,,,,1.9575163398692812,,,1
IND305624AAA,IND305404AAA,24,96.0,70.0,1.4660714285714285,0.6271107322734197,0.7083333333333334,65.662125,1.0,,,,,,1.4660714285714285,,,1
IND305802AAA,IND341512AAA,12,59.5,28.5,2.0165912518853695,0.25470740008783466,0.9166666666666666,32.331808333333335,1.0,,,,,,2.0165912518853695,,,1
IND305901AAA,IND342602AAC,18,67.5,40.0,1.653718091009989,0.5110256410256411,0.9444444444444444,55.24183888888889,1.0,,,,,,1.653718091009989,,,1
IND306116AAA,IND306001AAA,10,139.5,55.0,1.9390243902439024,0.3538682410633629,1.0,72.09245000000001,1.0,,,,,,2.0409407665505226,,1.9390243902439024,1
IND306401AAB,IND302014AAA,217,247.0,128.0,1.968503937007874,0.2696265804175244,1.0,178.4653875576037,1.0,,,,,,1.968503937007874,,,1
